Institution: ID,Country,Region 1,Region 2,Continent,City,Name,Institution type,Official Language,Language requirement 1,Language cerf score 1,Language requirement 2,Language cerf score 2,Language requirement 3,Language cerf score 3,Minimum GPA/4
2064,Argentina,South America,Latin America and the Caribbean,South America,Buenos Aires,Fundación Mundo Sano,NGO,Spanish,,,,,,,
683,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Neme,NGO,Spanish,,,,,,,
160,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Neumológica Colombiana,Research Center,Spanish,,,,,,,
161,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundacion Omacha,NGO,Spanish,,,,,,,
3084,Mexico,Central America,Latin America and the Caribbean,North America,San Francisco de Campeche,Fundación Pablo García,Partner Company,Spanish,,,,,,,
2510,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación para Conservación y el Desarrollo Sostenible,Research Center,Spanish,,,,,,,
3009,Colombia,South America,Latin America and the Caribbean,South America,bogota,Fundación Poderosas Colombia,NGO,Spanish,,,,,,,
1316,Spain,Southern Europe,,Europe,Oviedo,Fundación Princesa de Asturias,partner university,Spanish,,,,,,,"2,6"
162,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Saldarriaga Concha,NGO,Spanish,,,,,,,
2995,Colombia,South America,Latin America and the Caribbean,South America,Bogotá ,Fundación Santa Fe de Bogotá,Non Partner Company,Spanish,,,,,,,
2760,Colombia,South America,Latin America and the Caribbean,South America,Barranquilla,Fundación Santo Domingo,Funding Agency,Spanish,,,,,,,
1330,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,FUNDACIÓN SERGIO URREGO,Government,Spanish,,,,,,,
1754,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Tomás Rueda Vargas,NGO,Spanish,,,,,,,
2880,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Tras la Perla,Funding Agency,Spanish,,,,,,,
2640,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Universidad de América,Partner University,Spanish,,,,,,,"2,6"
2601,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Universitaria de Ciencias de la Salud,Non Partner University - Potential,Spanish,,,,,,,"2,6"
1049,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Universitaria de Monserrate,Partner University,Spanish,,,,,,,"2,6"
2623,Colombia,South America,Latin America and the Caribbean,South America,Tunja,Fundación Universitaria Juan de Castellanos,Partner University,Spanish,,,,,,,"2,6"
1744,Colombia,South America,Latin America and the Caribbean,South America,Bogota,Fundación Universitaria Konrad Lorenz,Non Partner Company,Spanish,,,,,,,
1047,Colombia,South America,Latin America and the Caribbean,South America,Medellín,Fundación Universitaria Luis Amigó,partner university,Spanish,,,,,,,"2,6"
3067,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Universitaria Luis G. Páez,Non Partner Company,Spanish,,,,,,,
2563,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Fundación Universitaria San Martín,Non Partner University - Potential,Spanish,,,,,,,"2,6"
2011,France,Western Europe,,Europe,Paris,Galileo Global Education,Consortium,French,,,,,,,
1749,Switzerland,Western Europe,,Europe,Geneva,Geneva Business School,partner university,"German, French, Italian, Romansh",,,,,,,"2,6"
2548,Switzerland,Western Europe,,Europe,Geneva,Geneva Centre for Security Sector Governance ,Research Center,"German, French, Italian, Romansh",,,,,,,
1255,Switzerland,Western Europe,,Europe,Geneva,Geneva School of Diplomacy and International Relations,partner university,"German, French, Italian, Romansh",,,,,,,"2,6"
2295,China,Eastern Asia,,Asia,Beijing,Gengdan Academy of Design,partner university,Standard Chinese,,,,,,,"2,6"
327,Germany,Western Europe,,Europe,Göttingen,Georg-August-Universität Göttingen,Partner University,German,English,B2,,,,,"2,6"
1391,Canada,Northern America,,North America,Toronto,George Brown College,partner university,"French, English",,,,,,,"2,6"
1010,United States,Northern America,,North America,Fairfax,George Mason University,partner university,English,,,,,,,"2,6"
555,United States,Northern America,,North America,Washington,George Washington University,partner university,English,,,,,,,"2,6"
556,United States,Northern America,,North America,Washington,Georgetown University,Partner University,English,,,,,,,"2,6"
557,United States,Northern America,,North America,Washington,Georgetown University - O'Neill Institute for National and Global Health Law,Partner University,English,,,,,,,"2,6"
558,United States,Northern America,,North America,Atlanta,Georgia Institute of Technology (Georgia Tech),Partner University,English,,,,,,,"2,6"
1055,United States,Northern America,,North America,Statesboro,Georgia Southern University,partner university,English,,,,,,,"2,6"
1568,United States,Northern America,,North America,Atlanta,Georgia State University,partner university,English,,,,,,,"2,6"
835,Japan,Eastern Asia,,Asia,Gifu,Gifu University,partner university,Japanese,,,,,,,"2,6"
2669,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Gimnasio Moderno,High school,Spanish,,,,,,,
2052,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Gimnasio Vermont,High school,Spanish,,,,,,,
2936,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,GJX SAS,Non Partner Company,Spanish,,,,,,,
1569,United Kingdom,Northern Europe,,Europe,Glasgow,Glasgow Caledonian University,partner university,English,,,,,,,"2,6"
508,United Kingdom,Northern Europe,,Europe,Glasgow,Glasgow School of Art,Partner University,English,,,,,,,"2,6"
509,United Kingdom,Northern Europe,,Europe,Glasgow,Glasgow School of Art - Mackintosh School of Architecture,Partner University,English,,,,,,,"2,6"
2809,Austria,Western Europe,,Europe,Vienna,Global Initiative against Transnational Crime,NGO,German,,,,,,,
2594,United States,Northern America,,North America,,Global Innovation Index,"NGO, Partner Company, Research Center",English,,,,,,,
1383,Spain,Southern Europe,,Europe,Madrid,Glunser Global University Services,partner university,Spanish,,,,,,,"2,6"
163,Colombia,South America,Latin America and the Caribbean,South America,Yopal,Gobernación de Casanare,Government,Spanish,,,,,,,
164,Colombia,South America,Latin America and the Caribbean,South America,Puerto Carreño,Gobernación de Vichada,Government,Spanish,,,,,,,
1437,Canada,Northern America,,North America,Quebec,Gobierno de Québec,Government,"French, English",,,,,,,
1945,Mexico,Central America,Latin America and the Caribbean,North America,Ciudad de México,Gobierno de Québec en México,Government,Spanish,,,,,,,
510,United Kingdom,Northern Europe,,Europe,London,"Goldsmiths' College, University of London",Partner University,English,,,,,,,"2,6"
2681,Japan,Eastern Asia,,Asia,Tokyo,Gorom Association,Partner Company,Japanese,,,,,,,
657,Sweden,Northern Europe,,Europe,Gothenburg,Götegorgs Universitet-HDK HÖGSKOLAN FÖR DESIGN OCH KONSTHANTVERK,Partner University,Swedish,,,,,,,"2,6"
987,Germany,Western Europe,,Europe,Hannover,Gottfried Wilhelm Leibniz Universität Hannover,Partner University,German,,,,,,,"2,6"
2828,United Kingdom,Northern Europe,,Europe,Swansea,Gower College Swansea,Non Partner University - Potential,English,,,,,,,"2,6"
1266,Japan,Eastern Asia,,Asia,Hayama,Graduate University for Advanced Studies,partner university,Japanese,,,,,,,"2,6"
2942,Colombia,South America,Latin America and the Caribbean,South America,Medellín,Green Coffee Company,Non Partner Company,Spanish,,,,,,,
260,France,Western Europe,,Europe,Grenoble,Grenoble Ecole de Management,Partner University,French,English,B2,French,B2,,,"2,6"
261,France,Western Europe,,Europe,Grenoble,Grenoble INP - UGA,Partner University,French,,,French,B1,,,"2,6"
1235,Canada,Northern America,,North America,Vancouver,Greystone College,partner university,"French, English",,,,,,,"2,6"
1057,Australia,Australia and New Zealand,,Oceania,Brisbane,Griffith University,partner university,English,,,,,,,"2,6"
1433,Japan,Eastern Asia,,Asia,Tokyo,GRIPS - National Graduate Institute for Policy Studies,partner university,Japanese,,,,,,,"2,6"
1839,France,Western Europe,,Europe,,Groupe des Écoles centrales,partner university,French,,,,,,,"2,6"
263,France,Western Europe,,Europe,Clermont-Ferrand,Groupe ESC Clermont - Graduate School of Management,partner university,French,,,,,,,"2,6"
1490,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Grupo Energía Bogotá (GEB),Partner Company,Spanish,,,,,,,
559,United States,Northern America,,North America,Greensboro,Guilford College,partner university,English,,,,,,,"2,6"
836,Japan,Eastern Asia,,Asia,Maebashi,Gunma University,partner university,Japanese,,,,,,,"2,6"
818,Turkey,Western Asia,,Asia,Ankara,Hacettepe Üniversitesi,Partner University,Turkish,,,,,,,"2,6"
2750,Haiti,Caribbean,Latin America and the Caribbean,North America,Port-au-Prince,Haitian Education and Leadership Program,Funding Agency,"French, Haitian Creole, Haitian French",,,,,,,
1570,"Korea, Republic of",Eastern Asia,,Asia,Chuncheon,Hallym University,partner university,Korean,,,,,,,"2,6"
2362,United States,Northern America,,North America,Clinton,Hamilton College,partner university,English,,,,,,,"2,6"
658,Denmark,Northern Europe,,Europe,Frederiksberg,Handelshøjskolen i København,Partner University,Danish,English,B2,,,,,"2,6"
721,"Korea, Republic of",Eastern Asia,,Asia,Seoul,Hanyang University,"GE3, partner university",Korean,,,,,,,"2,6"
1946,China,Eastern Asia,,Asia,Harbin,Harbin Engineering University,partner university,Standard Chinese,,,,,,,"2,6"
1197,China,Eastern Asia,,Asia,Harbin,Harbin Institute of Technology,partner university,Standard Chinese,,,,,,,"2,6"
560,United States,Northern America,,North America,Cambridge,Harvard University,Partner University,English,,,,,,,"2,6"
1902,United States,Northern America,,North America,Cambridge,Harvard University - Harvard College,Research Center,English,,,,,,,
561,United States,Northern America,,North America,Cambridge,Harvard University - Harvard Law School,Partner University,English,,,,,,,"2,6"
562,United States,Northern America,,North America,Cambridge,Harvard University - John F. Kennedy School of Government,Partner University,English,,,,,,,"2,6"
1571,Jordan,Western Asia,,Asia,Zarqa,Hashemite University,partner university,"Arabic, Modern Standard Arabic",,,,,,,"2,6"
1794,Iceland,Northern Europe,,Europe,Reykjavík,Háskóli Íslands University,partner university,Icelandic,,,,,,,"2,6"
1328,Iceland,Northern Europe,,Europe,Reykjavík,Háskólinn í Reykjavik,Partner University,Icelandic,,,,,,,"2,6"
1481,France,Western Europe,,Europe,Strasbourg,Haute Ecole des Arts du Rhin,Partner University,French,French,B1,,,,,"2,6"
2364,United States,Northern America,,North America,Haverford,Haverford College,partner university,English,,,,,,,"2,6"
2034,United States,Northern America,,North America,Honolulu,Hawaii Pacific University,partner university,English,,,,,,,"2,6"
829,Israel,Western Asia,,Asia,Jerusalem,Hebrew University of Jerusalem,Partner University,"Hebrew, Arabic, Modern Hebrew",,,,,,,"2,6"
1251,France,Western Europe,,Europe,Jouy-en-Josas,HEC School of Management,partner university,French,English,B2,French,B2,,,"2,6"
3066,United States,Northern America,,North America,Tiffin,Heidelberg University,Non Partner University - Potential,English,,,,,,,"2,6"
240,Finland,Northern Europe,,Europe,Helsinki,Helsingin Yliopisto,Partner University,"Swedish, Finnish",English,B2,,,,,"2,6"
1313,United Kingdom,Northern Europe,,Europe,Edinburgh,Heriot-Watt University,partner university,English,,,,,,,"2,6"
3031,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Hernán Francisco Bayona Ortiz,Non Partner Company,Spanish,,,,,,,
1813,Germany,Western Europe,,Europe,Berlin,Hertie School,Partner University,German,,,,,,,"2,6"
1339,Germany,Western Europe,,Europe,Hessen,Hessian State Chancellery,Government,German,,,,,,,
837,Japan,Eastern Asia,,Asia,Hiroshima,Hiroshima University,partner university,Japanese,,,,,,,"2,6"
3044,China,Eastern Asia,,Asia,Chia,HKUST Business School,Partner University,Standard Chinese,,,,,,,"2,6"
328,Germany,Western Europe,,Europe,Sankt Augustin,Hochschule Bonn-Rhein-Sieg,partner university,German,,,,,,,"2,6"
1392,Germany,Western Europe,,Europe,Stuttgart,Hochschule der Medien,partner university,German,,,,,,,"2,6"
991,Germany,Western Europe,,Europe,Düsseldorf,Hochschule Düsseldorf,partner university,German,,,,,,,"2,6"
2131,Germany,Western Europe,,Europe,Esslingen,Hochschule Esslingen,partner university,German,,,,,,,"2,6"
743,Germany,Western Europe,,Europe,Hamburg,Hochschule für Angewandte Wissenschaften Hamburg,"GE3, partner university",German,,,,,,,"2,6"
2854,Germany,Western Europe,,Europe,München,Hochschule für angewandte Wissenschaften München,GE3,German,,,,,,,
2093,Germany,Western Europe,,Europe,Würzburg,Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt,partner university,German,,,,,,,"2,6"
2926,Germany,Western Europe,,Europe,Stuttgart,Hochschule für Technik Stuttgart,Non Partner University - Potential,German,,,,,,,"2,6"
984,Germany,Western Europe,,Europe,Karlsruhe,Hochschule Karlsruhe – Technik und Wirtschaft,partner university,German,,,,,,,"2,6"
981,Germany,Western Europe,,Europe,Konstanz,Hochschule Konstanz,partner university,German,,,,,,,"2,6"
744,Germany,Western Europe,,Europe,München,Hochschule München,"GE3, partner university",German,,,,,,,"2,6"
2192,Germany,Western Europe,,Europe,Reutlingen,Hochschule Reutlingen,partner university,German,,,,,,,"2,6"
2985,Germany,Western Europe,,Europe,Kleve,Hochschule Rhein-Waal,Non Partner University - Potential,German,,,,,,,"2,6"
1572,United States,Northern America,,North America,Hempstead,Hofstra University,partner university,English,,,,,,,"2,6"
2286,Netherlands,Western Europe,,Europe,Den Haag,Hogeschool Inholland,partner university,Dutch,,,,,,,"2,6"
2058,Netherlands,Western Europe,,Europe,Rotterdam,Hogeschool Rotterdam,partner university,Dutch,,,,,,,"2,6"
838,Japan,Eastern Asia,,Asia,Sapporo,Hokkaido University,partner university,Japanese,,,,,,,"2,6"
563,United States,Northern America,,North America,Hollins,Hollins University,partner university,English,,,,,,,"2,6"
775,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Homecenter-SODIMAC Colombia S.A.,Partner Company,Spanish,,,,,,,
1201,China,Eastern Asia,,Asia,Hong Kong,Hong Kong Baptist University,partner university,Standard Chinese,,,,,,,"2,6"
1573,Japan,Eastern Asia,,Asia,Tokyo,Hosei University,partner university,Japanese,,,,,,,"2,6"
2324,Netherlands,Western Europe,,Europe,Vaassen,Hospitainer,Non Partner Company,Dutch,,,,,,,
165,Colombia,South America,Latin America and the Caribbean,South America,Yopal,Hospital de Yopal,Government,Spanish,,,,,,,
453,Spain,Southern Europe,,Europe,Marbella,Hospital Quiron de Marbella,Partner Company,Spanish,,,,,,,
2513,Argentina,South America,Latin America and the Caribbean,South America,Caba,Hospital Universitario Italiano de Buenos Aires,Partner University,Spanish,,,,,,,"2,6"
2974,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Hospital Universitario San Ignacio,Non Partner Company,Spanish,,,,,,,
421,Norway,Northern Europe,,Europe,Oslo,Høgskolen i Oslo og Akershus - Oslo metropolitan University,Partner University,"Norwegian, Bokmål, Nynorsk, Saami, Lule",English,B1,,,,,"2,6"
1512,Norway,Northern Europe,,Europe,Oslo,Høyskolen Kristiania,partner university,"Norwegian, Bokmål, Nynorsk, Saami, Lule",,,,,,,"2,6"
2271,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,HUAWEI TECHNOLOGIES  COLOMBIA ,Partner Company,Spanish,,,,,,,
